"province_name","city_name","district_name","jt_province_name","jt_city_name","jt_city_code","jt_district_name","jt_area_code","wc_state_code"
"PAPUA","KAB. JAYAPURA","SENTANI","PAPUA","SENTANI","SET","SENTANI","SET001","PA"
"PAPUA","KAB. JAYAPURA","SENTANI TIMUR","PAPUA","SENTANI","SET","SENTANI TIMUR","SET003","PA"
"PAPUA","KAB. JAYAPURA","DEPAPRE","PAPUA","SENTANI","SET","DEPAPRE","SET010","PA"
"PAPUA","KAB. JAYAPURA","SENTANI BARAT","PAPUA","SENTANI","SET","SENTANI BARAT","SET002","PA"
"PAPUA","KAB. JAYAPURA","KEMTUK","PAPUA","SENTANI","SET","KEMTUK","SET014","PA"
"PAPUA","KAB. JAYAPURA","KEMTUK GRESI","PAPUA","SENTANI","SET","KEMTUK GRESI","SET015","PA"
"PAPUA","KAB. JAYAPURA","NIMBORAN","PAPUA","SENTANI","SET","NIMBORAN","SET007","PA"
"PAPUA","KAB. JAYAPURA","NIMBOKRANG","PAPUA","SENTANI","SET","NIMBOKRANG","SET016","PA"
"PAPUA","KAB. JAYAPURA","UNURUM GUAY","PAPUA","SENTANI","SET","UNURUM GUAY","SET019","PA"
"PAPUA","KAB. JAYAPURA","DEMTA","PAPUA","SENTANI","SET","DEMTA","SET009","PA"
"PAPUA","KAB. JAYAPURA","KAUREH","PAPUA","SENTANI","SET","KAUREH","SET013","PA"
"PAPUA","KAB. JAYAPURA","EBUNGFAO","PAPUA","SENTANI","SET","EBUNGFAU","SET011","PA"
"PAPUA","KAB. JAYAPURA","WAIBU","PAPUA","SENTANI","SET","WAIBU","SET004","PA"
"PAPUA","KAB. JAYAPURA","NAMBLUONG","PAPUA","SENTANI","SET","NAMBLUONG","SET017","PA"
"PAPUA","KAB. JAYAPURA","YAPSI","PAPUA","SENTANI","SET","YAPSI","SET005","PA"
"PAPUA","KAB. JAYAPURA","AIRU","PAPUA","SENTANI","SET","AIRU","SET008","PA"
"PAPUA","KAB. JAYAPURA","RAVENI RARA","PAPUA","SENTANI","SET","RAVENIRARA","SET018","PA"
"PAPUA","KAB. JAYAPURA","GRESI SELATAN","PAPUA","SENTANI","SET","GRESI SELATAN","SET012","PA"
"PAPUA","KAB. JAYAPURA","YOKARI","PAPUA","SENTANI","SET","YOKARI","SET006","PA"
"PAPUA","KAB. JAYAWIJAYA","WAMENA","PAPUA","JAYAWIJAYA","WMX","WAMENA","WMX010","PA"
"PAPUA","KAB. JAYAWIJAYA","KURULU","PAPUA","JAYAWIJAYA","WMX","KURULU","WMX005","PA"
"PAPUA","KAB. JAYAWIJAYA","ASOLOGAIMA","PAPUA","JAYAWIJAYA","WMX","ASOLOGAIMA","WMX001","PA"
"PAPUA","KAB. JAYAWIJAYA","HUBIKOSI","PAPUA","JAYAWIJAYA","WMX","HUBIKOSI","WMX004","PA"
"PAPUA","KAB. JAYAWIJAYA","BOLAKME","PAPUA","JAYAWIJAYA","WMX","BOLAKME","WMX003","PA"
"PAPUA","KAB. JAYAWIJAYA","WALELAGAMA","PAPUA","JAYAWIJAYA","WMX","WALELAGAMA","WMX009","PA"
"PAPUA","KAB. JAYAWIJAYA","MUSATFAK","PAPUA","JAYAWIJAYA","WMX","MUSATFAK","WMX006","PA"
"PAPUA","KAB. JAYAWIJAYA","WOLO","PAPUA","JAYAWIJAYA","WMX","WOLLO","WMX011","PA"
"PAPUA","KAB. JAYAWIJAYA","ASOLOKOBAL","PAPUA","JAYAWIJAYA","WMX","ASOLOKOBAL","WMX002","PA"
"PAPUA","KAB. JAYAWIJAYA","PELEBAGA","PAPUA","JAYAWIJAYA","WMX","PELEBAGA","WMX007","PA"
"PAPUA","KAB. JAYAWIJAYA","YALENGGA","PAPUA","JAYAWIJAYA","WMX","YALENGGA","WMX012","PA"
"PAPUA","KAB. JAYAWIJAYA","TRIKORA","PAPUA","JAYAWIJAYA","WMX","TRIKORA","WMX033","PA"
"PAPUA","KAB. JAYAWIJAYA","NAPUA","PAPUA","JAYAWIJAYA","WMX","NAPUA","WMX024","PA"
"PAPUA","KAB. JAYAWIJAYA","WALAIK","PAPUA","JAYAWIJAYA","WMX","WALAIK","WMX036","PA"
"PAPUA","KAB. JAYAWIJAYA","WOUMA","PAPUA","JAYAWIJAYA","WMX","WOUMA","WMX041","PA"
"PAPUA","KAB. JAYAWIJAYA","HUBIKIAK","PAPUA","JAYAWIJAYA","WMX","HUBIKIAK","WMX016","PA"
"PAPUA","KAB. JAYAWIJAYA","IBELE","PAPUA","JAYAWIJAYA","WMX","IBELE","WMX017","PA"
"PAPUA","KAB. JAYAWIJAYA","TAELAREK","PAPUA","JAYAWIJAYA","WMX","TAELAREK","WMX030","PA"
"PAPUA","KAB. JAYAWIJAYA","ITLAY HISAGE","PAPUA","JAYAWIJAYA","WMX","ITLAY HISAGE","WMX018","PA"
"PAPUA","KAB. JAYAWIJAYA","SIEPKOSI","PAPUA","JAYAWIJAYA","WMX","SIEPKOSI","WMX028","PA"
"PAPUA","KAB. JAYAWIJAYA","USILIMO","PAPUA","JAYAWIJAYA","WMX","USILIMO","WMX034","PA"
"PAPUA","KAB. JAYAWIJAYA","WITA WAYA","PAPUA","JAYAWIJAYA","WMX","WITA WAYA","WMX040","PA"
"PAPUA","KAB. JAYAWIJAYA","LIBAREK","PAPUA","JAYAWIJAYA","WMX","LIBAREK","WMX020","PA"
"PAPUA","KAB. JAYAWIJAYA","WADANGKU","PAPUA","JAYAWIJAYA","WMX","WADANGKU","WMX035","PA"
"PAPUA","KAB. JAYAWIJAYA","PISUGI","PAPUA","JAYAWIJAYA","WMX","PISUGI","WMX026","PA"
"PAPUA","KAB. JAYAWIJAYA","KORAGI","PAPUA","JAYAWIJAYA","WMX","KORAGI","WMX019","PA"
"PAPUA","KAB. JAYAWIJAYA","TAGIME","PAPUA","JAYAWIJAYA","WMX","TAGIME-WMX","WMX031","PA"
"PAPUA","KAB. JAYAWIJAYA","MOLAGALOME","PAPUA","JAYAWIJAYA","WMX","MOLAGALOME","WMX022","PA"
"PAPUA","KAB. JAYAWIJAYA","TAGINERI","PAPUA","JAYAWIJAYA","WMX","TAGINERI-WMX","WMX032","PA"
"PAPUA","KAB. JAYAWIJAYA","SILO KARNO DOGA","PAPUA","JAYAWIJAYA","WMX","SILO KARNO DOGA","WMX029","PA"
"PAPUA","KAB. JAYAWIJAYA","PIRAMID","PAPUA","JAYAWIJAYA","WMX","PIRAMID","WMX025","PA"
"PAPUA","KAB. JAYAWIJAYA","MULIAMA","PAPUA","JAYAWIJAYA","WMX","MULIAMA","WMX023","PA"
"PAPUA","KAB. JAYAWIJAYA","BUGI","PAPUA","JAYAWIJAYA","WMX","BUGI","WMX015","PA"
"PAPUA","KAB. JAYAWIJAYA","BPIRI","PAPUA","JAYAWIJAYA","WMX","BPIRI","WMX014","PA"
"PAPUA","KAB. JAYAWIJAYA","WELESI","PAPUA","JAYAWIJAYA","WMX","WELESIT","WMX038","PA"
"PAPUA","KAB. JAYAWIJAYA","ASOTIPO","PAPUA","JAYAWIJAYA","WMX","ASOTIPO","WMX013","PA"
"PAPUA","KAB. JAYAWIJAYA","MAIMA","PAPUA","JAYAWIJAYA","WMX","MAIMA","WMX021","PA"
"PAPUA","KAB. JAYAWIJAYA","POPUGOBA","PAPUA","JAYAWIJAYA","WMX","POPUGOBA","WMX027","PA"
"PAPUA","KAB. JAYAWIJAYA","WAME","PAPUA","JAYAWIJAYA","WMX","WAME","WMX037","PA"
"PAPUA","KAB. JAYAWIJAYA","WESAPUT","PAPUA","JAYAWIJAYA","WMX","WESAPUT","WMX039","PA"
"PAPUA","KAB. KEEROM","WARIS","PAPUA","KEEROM","WRS","WARIS","WRS006","PA"
"PAPUA","KAB. KEEROM","ARSO","PAPUA","KEEROM","WRS","ARSO","WRS001","PA"
"PAPUA","KAB. KEEROM","SENGGI","PAPUA","KEEROM","WRS","SENGGI","WRS003","PA"
"PAPUA","KAB. KEEROM","WEB","PAPUA","KEEROM","WRS","WEB","WRS007","PA"
"PAPUA","KAB. KEEROM","SKANTO","PAPUA","KEEROM","WRS","SKAMTO","WRS004","PA"
"PAPUA","KAB. KEEROM","ARSO TIMUR","PAPUA","KEEROM","WRS","ARSO TIMUR","WRS002","PA"
"PAPUA","KAB. KEEROM","TOWE","PAPUA","KEEROM","WRS","TOWE","WRS005","PA"
"PAPUA","KAB. KEEROM","ARSO BARAT","PAPUA","KEEROM","WRS","ARSO BARAT","WRS008","PA"
"PAPUA","KAB. KEEROM","MANNEM","PAPUA","KEEROM","WRS","MANNEM","WRS010","PA"
"PAPUA","KAB. KEEROM","YAFFI","PAPUA","KEEROM","WRS","YAFFI","WRS011","PA"
"PAPUA","KAB. KEEROM","KAISENAR","PAPUA","KEEROM","WRS","KAISENAR","WRS009","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","YAPEN SELATAN","PAPUA","SERUI","SEI","YAPEN SELATAN","SEI010","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","YAPEN BARAT","PAPUA","SERUI","SEI","YAPEN BARAT","SEI009","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","YAPEN TIMUR","PAPUA","SERUI","SEI","YAPEN TIMUR","SEI011","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","ANGKAISERA","PAPUA","SERUI","SEI","ANGKAISERA","SEI001","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","POOM","PAPUA","SERUI","SEI","POOM","SEI004","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","KOSIWO","PAPUA","SERUI","SEI","KOSIWO","SEI003","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","YAPEN UTARA","PAPUA","SERUI","SEI","YAPEN UTARA","SEI012","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","RAIMBAWI","PAPUA","SERUI","SEI","RAIMBAWI","SEI005","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","TELUK AMPIMOI","PAPUA","SERUI","SEI","TELUK AMPIMOI","SEI006","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","KEPULAUAN AMBAI","PAPUA","SERUI","SEI","KEPULAUAN AMBAI","SEI002","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","WONAWA","PAPUA","SERUI","SEI","WONAWA","SEI008","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","WINDESI","PAPUA","SERUI","SEI","WINDESI-SEI","SEI007","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","PULAU KURUDU","PAPUA","SERUI","SEI","PULAU KURUDU","SEI013","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","PULAU YERUI","PAPUA","SERUI","SEI","PULAU YERUI","SEI014","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","ANOTAUREI","PAPUA","SERUI","SEI","ANOTAUREI","SEI015","PA"
"PAPUA","KAB. KEPULAUAN YAPEN","YAWAKUKAT","PAPUA","SERUI","SEI","YAWAKUKAT","SEI016","PA"
"PAPUA","KAB. LANNY JAYA","TIOM","PAPUA","LANNY JAYA","TOM","TIOM","TOM008","PA"
"PAPUA","KAB. LANNY JAYA","PIRIME","PAPUA","LANNY JAYA","TOM","PIRIME","TOM007","PA"
"PAPUA","KAB. LANNY JAYA","MAKKI","PAPUA","LANNY JAYA","TOM","MAKKI","TOM005","PA"
"PAPUA","KAB. LANNY JAYA","GAMELIA","PAPUA","LANNY JAYA","TOM","GAMELIA","TOM003","PA"
"PAPUA","KAB. LANNY JAYA","DIMBA","PAPUA","LANNY JAYA","TOM","DIMBA","TOM002","PA"
"PAPUA","KAB. LANNY JAYA","MELAGINERI","PAPUA","LANNY JAYA","TOM","MELAGINERI","TOM027","PA"
"PAPUA","KAB. LANNY JAYA","BALINGGA","PAPUA","LANNY JAYA","TOM","BALINGGA","TOM001","PA"
"PAPUA","KAB. LANNY JAYA","TIOMNERI","PAPUA","LANNY JAYA","TOM","TIOMNERI","TOM009","PA"
"PAPUA","KAB. LANNY JAYA","KUYAWAGE","PAPUA","LANNY JAYA","TOM","KUYAWAGE","TOM004","PA"
"PAPUA","KAB. LANNY JAYA","POGA","PAPUA","LANNY JAYA","TOM","POGA-TOM","TOM010","PA"
"PAPUA","KAB. LANNY JAYA","NINAME","PAPUA","LANNY JAYA","TOM","NINAME","TOM032","PA"
"PAPUA","KAB. LANNY JAYA","NOGI","PAPUA","LANNY JAYA","TOM","NOGI","TOM033","PA"
"PAPUA","KAB. LANNY JAYA","YIGINUA","PAPUA","LANNY JAYA","TOM","YIGINUA","TOM039","PA"
"PAPUA","KAB. LANNY JAYA","TIOM OLLO","PAPUA","LANNY JAYA","TOM","TIOM OLLO","TOM035","PA"
"PAPUA","KAB. LANNY JAYA","YUGUNGWI","PAPUA","LANNY JAYA","TOM","YUGUNGWI","TOM034","PA"
"PAPUA","KAB. LANNY JAYA","MOKONI","PAPUA","LANNY JAYA","TOM","MOKONI","TOM029","PA"
"PAPUA","KAB. LANNY JAYA","WEREKA","PAPUA","LANNY JAYA","TOM","WEREKA","TOM037","PA"
"PAPUA","KAB. LANNY JAYA","MILIMBO","PAPUA","LANNY JAYA","TOM","MILIMBO","TOM028","PA"
"PAPUA","KAB. LANNY JAYA","WIRINGGAMBUT","PAPUA","LANNY JAYA","TOM","WIRINGGAMBUT","TOM038","PA"
"PAPUA","KAB. LANNY JAYA","GOLLO","PAPUA","LANNY JAYA","TOM","GOLLO","TOM018","PA"
"PAPUA","KAB. LANNY JAYA","AWINA","PAPUA","LANNY JAYA","TOM","AWINA","TOM011","PA"
"PAPUA","KAB. LANNY JAYA","AYUMNATI","PAPUA","LANNY JAYA","TOM","AYUMNATI","TOM012","PA"
"PAPUA","KAB. LANNY JAYA","WANO BARAT","PAPUA","LANNY JAYA","TOM","WANO BARAT","TOM036","PA"
"PAPUA","KAB. LANNY JAYA","GOA BALIM","PAPUA","LANNY JAYA","TOM","GOA BALIM","TOM017","PA"
"PAPUA","KAB. LANNY JAYA","BRUWA","PAPUA","LANNY JAYA","TOM","BRUWA","TOM014","PA"
"PAPUA","KAB. LANNY JAYA","BALINGGA BARAT","PAPUA","LANNY JAYA","TOM","BALINGGA BARAT","TOM013","PA"
"PAPUA","KAB. LANNY JAYA","GUPURA","PAPUA","LANNY JAYA","TOM","GUPURA","TOM020","PA"
"PAPUA","KAB. LANNY JAYA","KOLAWA","PAPUA","LANNY JAYA","TOM","KOLAWA","TOM023","PA"
"PAPUA","KAB. LANNY JAYA","GELOK BEAM","PAPUA","LANNY JAYA","TOM","GELOK BEAM","TOM016","PA"
"PAPUA","KAB. LANNY JAYA","KULY LANNY","PAPUA","LANNY JAYA","TOM","KULY LANNY","TOM024","PA"
"PAPUA","KAB. LANNY JAYA","LANNYNA","PAPUA","LANNY JAYA","TOM","LANNYNA","TOM025","PA"
"PAPUA","KAB. LANNY JAYA","KARU","PAPUA","LANNY JAYA","TOM","KARU","TOM021","PA"
"PAPUA","KAB. LANNY JAYA","YILUK","PAPUA","LANNY JAYA","TOM","YILUK","TOM040","PA"
"PAPUA","KAB. LANNY JAYA","GUNA","PAPUA","LANNY JAYA","TOM","GUNA","TOM019","PA"
"PAPUA","KAB. LANNY JAYA","KELULOME","PAPUA","LANNY JAYA","TOM","KELULOME","TOM022","PA"
"PAPUA","KAB. LANNY JAYA","NIKOGWE","PAPUA","LANNY JAYA","TOM","NIKOGME","TOM031","PA"
"PAPUA","KAB. LANNY JAYA","MUARA","PAPUA","LANNY JAYA","TOM","MUARA-TOM","TOM030","PA"
"PAPUA","KAB. LANNY JAYA","BUGUK GONA","PAPUA","LANNY JAYA","TOM","BUGUK GONA","TOM015","PA"
"PAPUA","KAB. LANNY JAYA","MELAGI","PAPUA","LANNY JAYA","TOM","MELAGI","TOM026","PA"
"PAPUA","KAB. MAMBERAMO RAYA","MAMBERAMO TENGAH","PAPUA","MAMBERAMO RAYA","MAM","MAMBERAMO TENGAH","MAM004","PA"
"PAPUA","KAB. MAMBERAMO RAYA","MAMBERAMO HULU","PAPUA","MAMBERAMO RAYA","MAM","MAMBERAMO HULU","MAM003","PA"
"PAPUA","KAB. MAMBERAMO RAYA","RUFAER","PAPUA","MAMBERAMO RAYA","MAM","ROFAER","MAM006","PA"
"PAPUA","KAB. MAMBERAMO RAYA","MAMBERAMO TENGAH TIMUR","PAPUA","MAMBERAMO RAYA","MAM","MAMBERAMO TENGAH TIMUR","MAM005","PA"
"PAPUA","KAB. MAMBERAMO RAYA","MAMBERAMO HILIR","PAPUA","MAMBERAMO RAYA","MAM","MAMBERAMO HILIR","MAM002","PA"
"PAPUA","KAB. MAMBERAMO RAYA","WAROPEN ATAS","PAPUA","MAMBERAMO RAYA","MAM","WAROPEN ATAS","MAM008","PA"
"PAPUA","KAB. MAMBERAMO RAYA","BENUKI","PAPUA","MAMBERAMO RAYA","MAM","BENUKI","MAM001","PA"
"PAPUA","KAB. MAMBERAMO RAYA","SAWAI","PAPUA","MAMBERAMO RAYA","MAM","SAWAI","MAM007","PA"
"PAPUA","KAB. MAMBERAMO TENGAH","KOBAGMA","PAPUA","MAMBERAMO TENGAH","KBK","KOBAKMA","KBK004","PA"
"PAPUA","KAB. MAMBERAMO TENGAH","KELILA","PAPUA","MAMBERAMO TENGAH","KBK","KELILA","KBK003","PA"
"PAPUA","KAB. MAMBERAMO TENGAH","ERAGAYAM","PAPUA","MAMBERAMO TENGAH","KBK","ERAGAYAM","KBK001","PA"
"PAPUA","KAB. MAMBERAMO TENGAH","MEGAMBILIS","PAPUA","MAMBERAMO TENGAH","KBK","MEGABILIS","KBK005","PA"
"PAPUA","KAB. MAMBERAMO TENGAH","ILUGWA","PAPUA","MAMBERAMO TENGAH","KBK","LLUGWA","KBK002","PA"
"PAPUA","KAB. MAPPI","OBAA","PAPUA","MAPPI","MAP","OBAA","MAP006","PA"
"PAPUA","KAB. MAPPI","MAMBIOMAN BAPAI","PAPUA","MAPPI","MAP","NAMBIOMAN BAPAI","MAP005","PA"
"PAPUA","KAB. MAPPI","CITAK-MITAK","PAPUA","MAPPI","MAP","CITAKMITAK","MAP002","PA"
"PAPUA","KAB. MAPPI","EDERA","PAPUA","MAPPI","MAP","EDERA","MAP003","PA"
"PAPUA","KAB. MAPPI","HAJU","PAPUA","MAPPI","MAP","HAJU","MAP004","PA"
"PAPUA","KAB. MAPPI","ASSUE","PAPUA","MAPPI","MAP","ASSUE","MAP001","PA"
"PAPUA","KAB. MAPPI","KAIBAR","PAPUA","MAPPI","MAP","KAIBAR","MAP007","PA"
"PAPUA","KAB. MAPPI","PASSUE","PAPUA","MAPPI","MAP","PASSUE","MAP009","PA"
"PAPUA","KAB. MAPPI","MINYAMUR","PAPUA","MAPPI","MAP","MINYAMUR","MAP008","PA"
"PAPUA","KAB. MAPPI","VENAHA","PAPUA","MAPPI","MAP","VENAHA","MAP010","PA"
"PAPUA","KAB. MAPPI","SYAHCAME","PAPUA","MAPPI","MAP","SYAHCAME","MAP014","PA"
"PAPUA","KAB. MAPPI","YAKOMI","PAPUA","MAPPI","MAP","YAKOMI","MAP012","PA"
"PAPUA","KAB. MAPPI","BAMGI","PAPUA","MAPPI","MAP","BAMGI","MAP011","PA"
"PAPUA","KAB. MAPPI","PASSUE BAWAH","PAPUA","MAPPI","MAP","PASSUE BAWAH","MAP013","PA"
"PAPUA","KAB. MAPPI","TI ZAIN","PAPUA","MAPPI","MAP","TI ZAIN","MAP015","PA"
"PAPUA","KAB. MERAUKE","MERAUKE","PAPUA","MERAUKE","MKQ","MERAUKE","MKQ009","PA"
"PAPUA","KAB. MERAUKE","MUTING","PAPUA","MERAUKE","MKQ","MUTING","MKQ010","PA"
"PAPUA","KAB. MERAUKE","OKABA","PAPUA","MERAUKE","MKQ","OKABA","MKQ013","PA"
"PAPUA","KAB. MERAUKE","KIMAAM","PAPUA","MERAUKE","MKQ","KIMAAM","MKQ006","PA"
"PAPUA","KAB. MERAUKE","SEMANGGA","PAPUA","MERAUKE","MKQ","SEMANGGA","MKQ014","PA"
"PAPUA","KAB. MERAUKE","TANAH MIRING","PAPUA","MERAUKE","MKQ","TANAH MIRING","MKQ017","PA"
"PAPUA","KAB. MERAUKE","JAGEBOB","PAPUA","MERAUKE","MKQ","JAGEBOB","MKQ004","PA"
"PAPUA","KAB. MERAUKE","SOTA","PAPUA","MERAUKE","MKQ","SOTA","MKQ015","PA"
"PAPUA","KAB. MERAUKE","ULILIN","PAPUA","MERAUKE","MKQ","ULILIN","MKQ019","PA"
"PAPUA","KAB. MERAUKE","ELIKOBAL","PAPUA","MERAUKE","MKQ","ELIGOBEL","MKQ002","PA"
"PAPUA","KAB. MERAUKE","KURIK","PAPUA","MERAUKE","MKQ","KURIK","MKQ007","PA"
"PAPUA","KAB. MERAUKE","NAUKENJERAI","PAPUA","MERAUKE","MKQ","NUAKENJERAI","MKQ011","PA"
"PAPUA","KAB. MERAUKE","ANIMHA","PAPUA","MERAUKE","MKQ","ANIMHA","MKQ001","PA"
"PAPUA","KAB. MERAUKE","MALIND","PAPUA","MERAUKE","MKQ","MALIND","MKQ008","PA"
"PAPUA","KAB. MERAUKE","TUBANG","PAPUA","MERAUKE","MKQ","TUBANG","MKQ018","PA"
"PAPUA","KAB. MERAUKE","NGGUTI","PAPUA","MERAUKE","MKQ","NGGUTI","MKQ012","PA"
"PAPUA","KAB. MERAUKE","KAPTEL","PAPUA","MERAUKE","MKQ","KAPTEL","MKQ005","PA"
"PAPUA","KAB. MERAUKE","TABONJI","PAPUA","MERAUKE","MKQ","TABONJI","MKQ016","PA"
"PAPUA","KAB. MERAUKE","WAAN","PAPUA","MERAUKE","MKQ","WAAN","MKQ020","PA"
"PAPUA","KAB. MERAUKE","ILWAYAB","PAPUA","MERAUKE","MKQ","ILYAWAB","MKQ003","PA"
"PAPUA","KAB. MIMIKA","MIMIKA BARU","PAPUA","MIMIKA","TIM","MIMIKA BARU","TIM001","PA"
"PAPUA","KAB. MIMIKA","AGIMUGA","PAPUA","MIMIKA","TIM","AGIMUGA","TIM003","PA"
"PAPUA","KAB. MIMIKA","MIMIKA TIMUR","PAPUA","MIMIKA","TIM","MIMIKA TIMUR","TIM002","PA"
"PAPUA","KAB. MIMIKA","MIMIKA BARAT","PAPUA","MIMIKA","TIM","MIMIKA BARAT","TIM007","PA"
"PAPUA","KAB. MIMIKA","JITA","PAPUA","MIMIKA","TIM","JITA","TIM005","PA"
"PAPUA","KAB. MIMIKA","JILA","PAPUA","MIMIKA","TIM","JILA","TIM004","PA"
"PAPUA","KAB. MIMIKA","MIMIKA TIMUR JAUH","PAPUA","MIMIKA","TIM","MIMIKA TIMUR JAUH","TIM010","PA"
"PAPUA","KAB. MIMIKA","KUALA KENCANA","PAPUA","MIMIKA","TIM","KUALA KENCANA","TIM006","PA"
"PAPUA","KAB. MIMIKA","TEMBAGAPURA","PAPUA","MIMIKA","TIM","TEMBAGAPURA","TIM012","PA"
"PAPUA","KAB. MIMIKA","MIMIKA BARAT JAUH","PAPUA","MIMIKA","TIM","MIMIKA BARAT JAUH","TIM008","PA"
"PAPUA","KAB. MIMIKA","MIMIKA BARAT TENGAH","PAPUA","MIMIKA","TIM","MIMIKA BARAT TENGAH","TIM009","PA"
"PAPUA","KAB. MIMIKA","KWAMKI NARAMA","PAPUA","MIMIKA","TIM","KWAMKI NARAMA","TIM017","PA"
"PAPUA","KAB. MIMIKA","HOYA","PAPUA","MIMIKA","TIM","HOYA","TIM015","PA"
"PAPUA","KAB. MIMIKA","IWAKA","PAPUA","MIMIKA","TIM","IWAKA","TIM016","PA"
"PAPUA","KAB. MIMIKA","WANIA","PAPUA","MIMIKA","TIM","WANIA","TIM018","PA"
"PAPUA","KAB. MIMIKA","AMAR","PAPUA","MIMIKA","TIM","AMAR","TIM014","PA"
"PAPUA","KAB. MIMIKA","ALAMA","PAPUA","MIMIKA","TIM","ALAMA-TIM","TIM013","PA"
"PAPUA","KAB. NABIRE","NABIRE","PAPUA","NABIRE","NBX","NABIRE KOTA","NBX001","PA"
"PAPUA","KAB. NABIRE","NAPAN","PAPUA","NABIRE","NBX","NAPAN","NBX005","PA"
"PAPUA","KAB. NABIRE","YAUR","PAPUA","NABIRE","NBX","YAUR","NBX012","PA"
"PAPUA","KAB. NABIRE","UWAPA","PAPUA","NABIRE","NBX","UWAPA","NBX008","PA"
"PAPUA","KAB. NABIRE","WANGGAR","PAPUA","NABIRE","NBX","WANGGAR","NBX009","PA"
"PAPUA","KAB. NABIRE","SIRIWO","PAPUA","NABIRE","NBX","SIRIWO-NBX","NBX006","PA"
"PAPUA","KAB. NABIRE","MAKIMI","PAPUA","NABIRE","NBX","MAKIMI","NBX004","PA"
"PAPUA","KAB. NABIRE","TELUK UMAR","PAPUA","NABIRE","NBX","TELUK UMAR","NBX007","PA"
"PAPUA","KAB. NABIRE","TELUK KIMI","PAPUA","NABIRE","NBX","TELUK KIMI","NBX003","PA"
"PAPUA","KAB. NABIRE","YARO","PAPUA","NABIRE","NBX","YARO","NBX011","PA"
"PAPUA","KAB. NABIRE","WAPOGA","PAPUA","NABIRE","NBX","WAPOGA-NBX","NBX010","PA"
"PAPUA","KAB. NABIRE","NABIRE BARAT","PAPUA","NABIRE","NBX","NABIRE BARAT","NBX002","PA"
"PAPUA","KAB. NABIRE","MOORA","PAPUA","NABIRE","NBX","MOORA","NBX015","PA"
"PAPUA","KAB. NABIRE","DIPA","PAPUA","NABIRE","NBX","DIPA","NBX013","PA"
"PAPUA","KAB. NABIRE","MENOU","PAPUA","NABIRE","NBX","MENOU","NBX014","PA"
"PAPUA","KAB. NDUGA","KENYAM","PAPUA","NDUGA","KYM","KENYAM","KYM003","PA"
"PAPUA","KAB. NDUGA","MAPENDUMA","PAPUA","NDUGA","KYM","MAPENDUMA","KYM004","PA"
"PAPUA","KAB. NDUGA","YIGI","PAPUA","NDUGA","KYM","YIGI","KYM008","PA"
"PAPUA","KAB. NDUGA","WOSAK","PAPUA","NDUGA","KYM","WOSAK","KYM007","PA"
"PAPUA","KAB. NDUGA","GESELMA","PAPUA","NDUGA","KYM","GESELMA","KYM002","PA"
"PAPUA","KAB. NDUGA","MUGI","PAPUA","NDUGA","KYM","MUGI-KYM","KYM006","PA"
"PAPUA","KAB. NDUGA","MBUWA","PAPUA","NDUGA","KYM","MBUA","KYM005","PA"
"PAPUA","KAB. NDUGA","GEAREK","PAPUA","NDUGA","KYM","GEAREK","KYM001","PA"
"PAPUA","KAB. NDUGA","KOROPTAK","PAPUA","NDUGA","KYM","KOROPTAK","KYM017","PA"
"PAPUA","KAB. NDUGA","KEGAYEM","PAPUA","NDUGA","KYM","KEGAYEM","KYM014","PA"
"PAPUA","KAB. NDUGA","PARO","PAPUA","NDUGA","KYM","PARO","KYM026","PA"
"PAPUA","KAB. NDUGA","MEBAROK","PAPUA","NDUGA","KYM","MEBAROK","KYM022","PA"
"PAPUA","KAB. NDUGA","YENGGELO","PAPUA","NDUGA","KYM","YENGGELO","KYM032","PA"
"PAPUA","KAB. NDUGA","KILMID","PAPUA","NDUGA","KYM","KILMID","KYM015","PA"
"PAPUA","KAB. NDUGA","ALAMA","PAPUA","NDUGA","KYM","ALAMA-KYM","KYM009","PA"
"PAPUA","KAB. NDUGA","YAL","PAPUA","NDUGA","KYM","YAL","KYM031","PA"
"PAPUA","KAB. NDUGA","MAM","PAPUA","NDUGA","KYM","MAM","KYM019","PA"
"PAPUA","KAB. NDUGA","DAL","PAPUA","NDUGA","KYM","DAL","KYM010","PA"
"PAPUA","KAB. NDUGA","NIRKURI","PAPUA","NDUGA","KYM","NIRKURI","KYM025","PA"
"PAPUA","KAB. NDUGA","INIKGAL","PAPUA","NDUGA","KYM","INIKGAL","KYM012","PA"
